ts,amin,pagi,gama,created_at
2024-03-10 01:00:15,6910619,12811171,2149916,2024-03-09T20:06:13Z
2024-03-10 01:00:15,6910619,12811171,2149916,2024-03-09T21:05:40Z
2024-03-10 05:00:15,6910619,12811171,2149916,2024-03-09T22:05:48Z
2024-03-10 05:00:15,6910619,12811171,2149916,2024-03-09T23:05:48Z
2024-03-10 05:00:15,6910619,12811171,2149916,2024-03-10T00:22:08Z
2024-03-10 05:00:15,6910619,12811171,2149916,2024-03-10T01:28:46Z
2024-03-10 05:00:15,6910619,12811171,2149916,2024-03-10T02:13:46Z
2024-03-10 05:00:15,6910619,12811171,2149916,2024-03-10T03:06:10Z
2024-03-10 05:00:15,6910619,12811171,2149916,2024-03-10T04:06:37Z
2024-03-10 05:00:15,6910619,12811171,2149916,2024-03-10T05:05:52Z
2024-03-10 05:00:15,6910619,12811171,2149916,2024-03-10T06:06:11Z
2024-03-10 05:00:15,6910619,12811171,2149916,2024-03-10T07:06:38Z
2024-03-10 05:00:15,6910619,12811171,2149916,2024-03-10T08:06:04Z
2024-03-10 05:00:15,6910619,12811171,2149916,2024-03-10T09:06:08Z
2024-03-10 05:00:15,6910619,12811171,2149916,2024-03-10T10:05:36Z
2024-03-10 05:00:15,6910619,12811171,2149916,2024-03-10T11:06:20Z
2024-03-10 19:00:15,6910619,12811171,2149916,2024-03-10T12:07:03Z
2024-03-10 20:00:15,6910619,12811171,2149916,2024-03-10T13:05:53Z
2024-03-10 21:00:16,6910619,12811171,2149916,2024-03-10T14:05:38Z
2024-03-10 22:00:15,6910619,12811171,2149916,2024-03-10T15:05:27Z
2024-03-10 23:00:15,6910619,12811171,2149916,2024-03-10T16:06:28Z
2024-03-11 00:00:15,6910619,12811171,2149916,2024-03-10T17:05:37Z
2024-03-11 00:00:15,6910619,12811171,2149916,2024-03-10T18:05:59Z
2024-03-11 00:00:15,6910619,12811171,2149916,2024-03-10T19:05:36Z
2024-03-11 03:00:15,6912038,12813445,2150429,2024-03-10T20:05:50Z
2024-03-11 03:00:15,6912038,12813445,2150429,2024-03-10T21:05:53Z
2024-03-11 03:00:15,6912038,12813445,2150429,2024-03-10T22:05:50Z
2024-03-11 06:00:15,6912038,12813445,2150429,2024-03-10T23:05:41Z
2024-03-11 07:00:16,6912038,12813445,2150429,2024-03-11T00:21:25Z
2024-03-11 08:00:15,6912038,12813445,2150429,2024-03-11T01:26:48Z
2024-03-11 09:00:15,6912038,12813445,2150429,2024-03-11T02:11:57Z
2024-03-11 09:00:15,6912038,12813445,2150429,2024-03-11T03:06:22Z
2024-03-11 09:00:15,6912038,12813445,2150429,2024-03-11T04:06:17Z
2024-03-11 12:00:15,6912038,12813445,2150429,2024-03-11T05:06:07Z
2024-03-11 13:00:15,6912038,12813445,2150429,2024-03-11T06:06:49Z
2024-03-11 14:00:15,6912038,12813445,2150429,2024-03-11T07:06:27Z
2024-03-11 15:00:15,6912038,12813445,2150429,2024-03-11T08:07:10Z
2024-03-11 16:00:15,6912038,12813445,2150429,2024-03-11T09:06:28Z
2024-03-11 17:00:15,6912038,12813445,2150429,2024-03-11T10:06:32Z
2024-03-11 18:00:15,6912038,12813445,2150429,2024-03-11T11:05:49Z
2024-03-11 19:00:15,6912038,12813445,2150429,2024-03-11T12:07:56Z
2024-03-11 19:00:15,6912038,12813445,2150429,2024-03-11T13:05:42Z
2024-03-11 19:00:15,6912038,12813445,2150429,2024-03-11T14:05:49Z
2024-03-11 22:00:15,6912038,12813445,2150429,2024-03-11T15:06:16Z
2024-03-11 23:00:15,6912038,12813445,2150429,2024-03-11T16:06:02Z
2024-03-12 00:00:15,6912038,12813445,2150429,2024-03-11T17:06:18Z
2024-03-12 01:00:16,6912038,12813445,2150429,2024-03-11T18:06:31Z
2024-03-12 01:00:16,6912038,12813445,2150429,2024-03-11T19:05:46Z
2024-03-12 01:00:16,6912038,12813445,2150429,2024-03-11T20:06:32Z
